order_id,order_date,seller_days,carrier_days,order_value,bottleneck,risk_level,delivery_status,recommended_action,priority
037e725440b59939735ae0aff888a015,2017-11-17,3,20,130.15,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
5dc4e4e9a4f28d5bda7879562fece272,2018-01-04,1,36,130.15,Carrier,Critical,Late,Carrier escalation + ETA review,P3
49d85b61244a54a41fd61ce06cca96d4,2018-02-23,4,24,130.13,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
ffab9e4ebdeda588f4193d78a09894c5,2017-12-19,1,31,130.13,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
cfcd1b446010715bb44c1babfe225e6e,2017-03-16,0,26,130.11,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
78eccf94d43a3769c3eff6e740758c1d,2017-09-19,2,18,130.10999999999999,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
02e440cd2d735b66f2c859ecd1ec44bd,2017-11-24,11,9,130.06,Both,Critical,Late,Priority operations intervention,P3
61c89d7dc798716af59ae91e97643681,2017-11-24,11,7,130.06,Seller,Critical,On Time,Seller follow-up,P3
c0d98bbbc820c00ab877fbb053b1e517,2017-12-24,10,28,130.01,Both,Critical,Late,Priority operations intervention,P3
cde4bb15a5b59e10abcebe554d23d654,2018-01-18,4,23,130.01,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
164e1bd75353e367ce8141ccd61d1ff5,2018-02-14,2,19,130.01,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
9deb96b0101b346adab6ec2418c56e7c,2018-01-22,1,24,130.01,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
cb42f190850b7635860e5c9570d841cc,2018-06-14,1,25,130.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
4c530bbcde8e6cf59b58cfc811436362,2018-01-11,1,18,129.92000000000002,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
3a64848764705419900d8390cb2ed7cb,2017-12-04,4,40,129.91,Carrier,Critical,Late,Carrier escalation + ETA review,P3
e4b054cad5be6beb018f30ae256b1672,2018-01-14,2,15,129.91,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
de859e22b1ba2980cdd352637fb1ab0a,2018-01-10,1,36,129.91,Carrier,Critical,Late,Carrier escalation + ETA review,P3
75bb0242b1adbfca55d87a6bbc34cd8b,2018-02-26,1,16,129.91,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
b26281af4e5c3a50b10887f626ee883f,2018-04-11,2,21,129.88,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f0fb77580603e4f955c60d3fe023553f,2018-07-19,11,3,129.87,Seller,Critical,On Time,Seller follow-up,P3
a3309e7ee5cbc991563c83bc0c41d694,2018-05-16,1,21,129.87,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
542ff6bc27af2bc961c692ce0197fbbe,2017-03-26,1,17,129.8,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
2c53aff3e220767f3c191078e0ffbc7d,2018-04-02,2,17,129.79000000000002,Carrier,Critical,Late,Carrier escalation + ETA review,P3
0bf1392e4d1b5bb968191f48c30e5628,2017-11-26,3,16,129.79,Carrier,Critical,Late,Carrier escalation + ETA review,P3
6fd33c34a877e5a474ed190b5738ab58,2018-04-11,1,70,129.78,Carrier,Critical,Late,Carrier escalation + ETA review,P3
01b330808c5819a6a3cb79b72f0b8288,2018-03-12,1,53,129.76,Carrier,Critical,Late,Carrier escalation + ETA review,P3
01b15a896c5842077af2aaf4a9f94309,2018-03-23,6,22,129.73,Both,Critical,Late,Priority operations intervention,P3
aa138e54af900b83a2a45176517d1071,2018-04-04,1,27,129.73,Carrier,Critical,Late,Carrier escalation + ETA review,P3
86750203b5e14b3a36c7a0c8612c8b8f,2018-04-07,3,25,129.64000000000001,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
85a543ebc5aa8bcbbf7974c03ed49ca2,2018-03-07,0,29,129.64000000000001,Carrier,Critical,Late,Carrier escalation + ETA review,P3
e68ff101d8dda789b0846f5a65ae55b7,2018-03-29,0,25,129.64000000000001,Carrier,Critical,Late,Carrier escalation + ETA review,P3
d28b9e0b37f4799ddad3d4599b1d160c,2017-12-30,5,22,129.59,Carrier,Critical,Late,Carrier escalation + ETA review,P3
0b01066982af6f2681ea9b0169f0d987,2018-03-19,1,24,129.59,Carrier,Critical,Late,Carrier escalation + ETA review,P3
e3234cd6072b07fce570475325d2ca5f,2018-05-04,3,22,129.57,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
08920300c97e9c4ef7728df49f6317b3,2017-11-24,11,4,129.56,Seller,Critical,On Time,Seller follow-up,P3
11d963f9aaaf7e748ae831e7ad75775b,2018-04-13,11,1,129.56,Seller,Critical,On Time,Seller follow-up,P3
8da4b52fdefe7256cbe20ebf03ac47b7,2018-02-07,2,26,129.56,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
9758212b340212a84d22f713ce2e0fa8,2018-03-04,2,22,129.56,Carrier,Critical,Late,Carrier escalation + ETA review,P3
4bcb885df76e020744aa9357b997e5ea,2018-03-17,2,52,129.54,Carrier,Critical,Late,Carrier escalation + ETA review,P3
2e1b28b55908e9904e59370fa0ecbb8e,2017-12-20,0,20,129.46,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
674957a5e7051291e2b937c5867a06b4,2017-07-16,1,16,129.43,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
c1e492840f4fcc3995f6464acd94661f,2017-03-30,1,17,129.35,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
2b10fc23d5db1ae332b19fd2427b28e5,2018-01-31,1,15,129.32,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
2b05d12915aef151cf97bb4e2a5ca58d,2018-03-26,3,15,129.31,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
d613e5d350507dc43eed8de7ccffdf6a,2018-07-23,17,0,129.28,Seller,Critical,On Time,Seller follow-up,P3
4191fb72d0d41e2814969339894ec19e,2018-03-15,4,31,129.25,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a50456c8fe575e192697e5f87d77a52a,2017-12-11,1,51,129.24,Carrier,Critical,Late,Carrier escalation + ETA review,P3
66bc614bb924869b79b65d7f8077a385,2018-01-29,1,35,129.24,Carrier,Critical,Late,Carrier escalation + ETA review,P3
29fa86aa1da2b73d79e91729062e5af8,2018-01-25,1,25,129.23,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
0b8a71b3f5c221a69f4d23097cd604f6,2017-06-09,5,19,129.22,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
8a5c6f8c338d3e4804bd969ba46d5d0c,2018-03-09,4,24,129.22,Carrier,Critical,Late,Carrier escalation + ETA review,P3
482538374ee64ae910d1c2e2d7d58f28,2018-03-21,2,31,129.22,Carrier,Critical,Late,Carrier escalation + ETA review,P3
b546aea900486b1d86f57d4da877a984,2017-05-05,0,17,129.22,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
fa0d5b3cb1f2221766145a60ba18ac64,2017-12-30,4,23,129.21,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
cf49377f810a8d21818d08c194215b1d,2017-08-23,0,18,129.21,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
0718c5bbf159e96715ef033576c56316,2017-08-06,3,41,129.17,Carrier,Critical,Late,Carrier escalation + ETA review,P3
d0fc18b01244d3a08b0fd12deede8201,2016-10-06,15,10,129.16,Both,Critical,On Time,Priority operations intervention,P3
f1e29ed944fff812d3fb63c9c0ffb09d,2018-02-28,8,41,129.16,Both,Critical,Late,Priority operations intervention,P3
c7977a0bc84c2c27cea943159176bebc,2017-12-05,1,17,129.14,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
d5558a097766363b8e76b38c43332e8a,2017-02-04,11,-5,129.11,Seller,Critical,On Time,Seller follow-up,P3
c5732e63477fd9b1c12f62ad4472fc6c,2018-01-18,1,28,129.1,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
214c5f0c9cd86a432fd1c37cf8b20328,2017-09-16,2,16,129.09,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
fc14039d9862e0c47917cbb337d06b64,2018-02-08,2,16,129.09,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
3d65556241877a60dc65971fca8367f3,2018-02-06,1,15,129.09,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
b19169c7cb8391fb8561e094d61c531a,2016-10-10,11,7,129.03,Seller,Critical,On Time,Seller follow-up,P3
606a4d197c2fcc7ea1b91a89c0843f1e,2017-11-16,7,29,129.0,Both,Critical,Late,Priority operations intervention,P3
43638556d411b559cd36c7f1872b81c6,2018-03-02,3,21,129.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
9cd1a38b56d3067cee2bb38aaec7a267,2017-10-17,1,26,129.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
c0afa67d21507622f9edddcf9b56ee4b,2018-02-07,15,29,128.99,Both,Critical,Late,Priority operations intervention,P3
ff765ff5d0f040e643453390b1ed6573,2018-05-10,4,18,128.97,Carrier,Critical,Late,Carrier escalation + ETA review,P3
2e2005a55f448272a7f91f8ec48db9ee,2018-05-15,1,17,128.97,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f0ec9e0d0b7dc986a44094cb9ad62d40,2018-03-20,4,19,128.96,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
0ee24d5ae95ccf0552a2ef03dfadb924,2017-08-17,4,16,128.9,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
53402e7be9b39753e8382ef11fe74a2e,2017-08-17,4,16,128.9,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
8ed4296590754b5d2eea172a5fdb7046,2017-03-13,7,18,128.88,Both,Critical,On Time,Priority operations intervention,P3
982e90afe2a0e9a5b5b69165a47c3a4e,2017-04-26,1,19,128.88,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a5da284831a584245b8ab3cbce6eea11,2017-03-06,0,19,128.88,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
4edca0186e467f58fe99ab648f604ce8,2018-03-14,6,34,128.86,Both,Critical,Late,Priority operations intervention,P3
b88d53a015d4f2c2ca019f846a7f523c,2017-03-23,26,6,128.84,Seller,Critical,Late,Seller follow-up,P3
1d4915fcba7b140e7a82379ded2c76d6,2018-02-01,2,16,128.8,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
e9a879545f57cb4c1d3acbee8b436454,2018-07-08,2,15,128.77,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
ec5b066bf2e617a5ab61082e77b3101d,2018-03-12,8,16,128.76,Both,Critical,Late,Priority operations intervention,P3
97746144f29ff82670bcd8311e484a16,2018-03-06,1,35,128.75,Carrier,Critical,Late,Carrier escalation + ETA review,P3
175aa25dfc38b25e0157b87ea628315d,2018-02-09,12,2,128.72,Seller,Critical,On Time,Seller follow-up,P3
cb415863b9b9ae1341b2deaebdc88c9b,2018-02-06,3,21,128.72,Carrier,Critical,Late,Carrier escalation + ETA review,P3
b5d7803c645bb1272fbac9a45a43b1d2,2018-05-10,6,19,128.71,Both,Critical,On Time,Priority operations intervention,P3
5d0862ad3516f31d71f9f212647e0c31,2018-05-06,1,15,128.67,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
626b7b0d7f30837e78fbb5068cc7b94b,2018-03-16,5,28,128.66,Carrier,Critical,Late,Carrier escalation + ETA review,P3
bd1fa6cec6b4313ecd85584380d1804e,2018-06-06,0,26,128.66,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
e4d2316908e7852424fa2c997f0e3283,2018-04-16,7,15,128.65,Both,Critical,On Time,Priority operations intervention,P3
9e4732bc7d87af92e840a4427c41a5d9,2018-05-22,1,17,128.65,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
aa03de19670a15a6b34b00bf2ee4b2b1,2017-04-10,8,22,128.62,Both,Critical,On Time,Priority operations intervention,P3
891a2a73007fba5bc9bfb7ea1f486171,2017-04-08,4,27,128.62,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
88495a304ffc01e1af6d23769628f3b0,2017-04-16,2,20,128.62,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
d66cc5131251a9a5e42c649631dfbdaf,2017-03-28,1,22,128.62,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
bab71444714d05cc2c1a721b3ae823c0,2017-11-16,5,15,128.61,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
ddddd790d8e87b44e5063ca6854ff2f2,2018-04-13,7,18,128.6,Both,Critical,On Time,Priority operations intervention,P3
b951958a518d9186c1b3196e445ccb08,2018-01-26,3,16,128.55,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
dc36912ce651720c4c3ed389377085fc,2018-05-18,3,16,128.55,Carrier,Critical,Late,Carrier escalation + ETA review,P3
72be45eab146087612b9ee932e825574,2018-04-12,5,15,128.54999999999998,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
e6cc57f923c4dab2222b8c9aa8742eea,2018-02-07,14,12,128.54,Both,Critical,On Time,Priority operations intervention,P3
a9fa8567c21a5f8e4450af02a87f26cb,2017-07-29,2,17,128.54,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
7ede9e815cd2aac7e60071e67117f176,2018-05-14,4,19,128.48,Carrier,Critical,Late,Carrier escalation + ETA review,P3
e51ec609bcc1f3b43e5b77285c4cfaf1,2018-05-21,0,15,128.45,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
497f1ff2bc62b9932e473fdd62ddde3d,2018-03-19,3,15,128.42000000000002,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
475681bb16b5cd2f9120136f3ea950e3,2018-03-25,1,16,128.35,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
2dee1b58f6f3c724427ad545adf6d5e4,2018-03-15,1,40,128.34,Carrier,Critical,Late,Carrier escalation + ETA review,P3
8bebfac09d9574a3739d28cca22a213b,2018-03-19,4,28,128.31,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
47cfbb8818b5ab3dc290a1ee38d6f0b9,2018-03-12,0,30,128.31,Carrier,Critical,Late,Carrier escalation + ETA review,P3
68463e6110f0910eac75194e97218903,2018-04-19,2,23,128.29999999999998,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
57899333b5e286632bd2599d3f7864ce,2018-03-16,5,15,128.26,Carrier,Critical,Late,Carrier escalation + ETA review,P3
5c7fb4191236c0b1404e9e97af9691c9,2017-10-10,3,17,128.26,Carrier,Critical,Late,Carrier escalation + ETA review,P3
c209e0dca573bfd5c789e1eaacc8c859,2018-03-20,1,17,128.26,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
d1bf35d75370a60c682bef1964a52443,2018-03-05,22,8,128.25,Both,Critical,Late,Priority operations intervention,P3
97e3bf34d95ce7f035c0262f89a2f9d3,2018-03-21,7,23,128.25,Both,Critical,Late,Priority operations intervention,P3
755fdf89024021c6324864182b6657b5,2018-03-02,4,27,128.24,Carrier,Critical,Late,Carrier escalation + ETA review,P3
b0824d7e22fb8f487be1f22753268ce2,2018-01-20,3,30,128.24,Carrier,Critical,Late,Carrier escalation + ETA review,P3
7bab8fdc27c8cc367c51bb3c4f8bcc42,2018-03-02,3,18,128.24,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a71cd8199ebd55c8d00ba5bbc3b8eb4c,2018-01-15,2,23,128.24,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
e78706c568df0b17042c66fa72a7260c,2017-10-11,2,21,128.24,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
4093b84461e9ee4cfa6b1f720d1003ac,2017-06-07,1,15,128.24,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
498b82eee940ee411a28499634675d5e,2018-04-25,1,25,128.21,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
ba780148e634afd811153d5362fe6261,2018-05-08,1,19,128.21,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
8f0f2b5c0d348422cfa6d10e61304779,2017-10-19,1,17,128.2,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
9f00b61adc60e20d3af1622decd2820b,2017-05-14,2,17,128.18,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
09eedce5add123a462c46a3e0ade2dd9,2017-05-01,3,19,128.15,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
e13722c0887b5fecfbcf9771b23ddf36,2018-02-17,3,16,128.14000000000001,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
18248821ee955752db5292194e4b6970,2017-03-25,2,21,128.10000000000002,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f3f2e46eae87e5684cd1f5a61c7d0835,2017-07-15,3,20,128.1,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
bbb2d49836a81a36102519667b44416b,2017-11-25,5,34,128.09,Carrier,Critical,Late,Carrier escalation + ETA review,P3
43e1469a7223634749c63daf05d5553a,2017-11-11,5,16,128.09,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a692aceed36257892ac418b3d451b925,2017-12-16,4,15,128.09,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
7a05ea5a85dcfb04d49a57143c1d5ab6,2017-09-20,2,17,128.09,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
d1158619ad4cc6e0de905250f28ade12,2017-11-21,2,34,128.08,Carrier,Critical,Late,Carrier escalation + ETA review,P3
6fe0c69d1afecba53e06ec8c8b533dea,2017-11-11,3,16,128.07999999999998,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f65f13aa0f61098cebf314daa13a51da,2017-12-05,1,43,128.07,Carrier,Critical,Late,Carrier escalation + ETA review,P3
5953d2dd57f0e259f8b8489c37556e00,2017-08-04,11,9,128.04999999999998,Both,Critical,On Time,Priority operations intervention,P3
8765e80c5981076aac63e83d338df0e7,2017-12-25,9,17,128.02,Both,Critical,On Time,Priority operations intervention,P3
7b5781a478434239a4f7a1d32292b159,2018-03-04,2,15,128.02,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
a49ef06443dbe442d78f3fa3b26848d2,2018-03-01,1,32,128.02,Carrier,Critical,Late,Carrier escalation + ETA review,P3
505600165af42b25a7f2f17756eb1b8c,2017-12-11,1,17,128.02,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
b6446a611bb9c288f42fc87611d4d2b9,2018-03-04,3,15,128.01999999999998,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
e884a5f13002803a9e393c21d0c1b257,2017-08-16,2,18,128.01,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
ca1e3e900a855946e8450397d5336c73,2018-02-01,1,19,128.01,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
8f6113583cb848cc612f68992c04190e,2017-05-16,2,18,128.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
b8125d4b9b962404025be64a098d0124,2017-12-06,2,27,127.99000000000001,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
be28f879f9c5e345df9e5b5fb441e6de,2018-01-04,1,17,127.99000000000001,Carrier,Critical,Late,Carrier escalation + ETA review,P3
e634ef64a41599a3ddcd8bcef955e364,2017-05-04,4,15,127.98,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
bfdfa2b4742c41cf4853fd72cf7c9815,2017-09-18,3,22,127.98,Carrier,Critical,Late,Carrier escalation + ETA review,P3
01c18108db50c163daf7dfe461093fb7,2017-06-22,11,3,127.92,Seller,Critical,On Time,Seller follow-up,P3
fb66173878dcc988e4e3e1151901b298,2018-01-25,7,27,127.92,Both,Critical,Late,Priority operations intervention,P3
9cab75dfcfa8618dd57b0eb92675ebfe,2018-01-25,7,15,127.92,Both,Critical,On Time,Priority operations intervention,P3
357f2ad2d9ea3e63b225cfee8ad3b2a1,2018-01-09,6,94,127.92,Both,Critical,Late,Priority operations intervention,P3
c8e35783a2527cdf286c54e2ae9727db,2017-11-23,4,37,127.92,Carrier,Critical,Late,Carrier escalation + ETA review,P3
710f0ad82f53b85ba2348698d18c89db,2017-11-21,4,24,127.92,Carrier,Critical,Late,Carrier escalation + ETA review,P3
5570e2ad4cdbe279714e82215dbca9c0,2018-01-26,4,21,127.92,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
cc4857fe4fa6ced8926e873eafe6f7eb,2018-02-03,3,15,127.92,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f93bdede82a36c75fddda9a509f2298b,2018-02-25,2,61,127.92,Carrier,Critical,Late,Carrier escalation + ETA review,P3
1d4e3c08acd5f70230aa904ef3cb86e3,2018-02-19,2,22,127.92,Carrier,Critical,Late,Carrier escalation + ETA review,P3
c1d5e085a762461d171190ab5fe8cdc9,2018-01-25,1,19,127.92,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
abb1daa364efd153e14d22b0782a5065,2018-01-10,1,18,127.92,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
b83a53aed7b1da149fe5272c3ea0a9da,2017-05-04,5,35,127.91999999999999,Carrier,Critical,Late,Carrier escalation + ETA review,P3
79b283376b6379e1ade8a3f3d127be4b,2018-05-19,11,2,127.91,Seller,Critical,On Time,Seller follow-up,P3
850a46317b5a1b4eeb14f915fda637c1,2018-01-02,2,22,127.9,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
8e71c86d2b713a3391b21218049434f6,2018-03-08,1,19,127.88,Carrier,Critical,Late,Carrier escalation + ETA review,P3
dc91dbf7defabdf37c52672a989bad1b,2016-10-06,20,1,127.86000000000001,Seller,Critical,On Time,Seller follow-up,P3
72c6c412519423a1a046bd52a9db5560,2018-01-06,2,15,127.83999999999999,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
481d934c1cc864cf6439c46deb8aeb48,2017-12-18,4,17,127.83,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
39730c5c34015c1ef1cc42708264b56d,2018-02-22,8,17,127.76999999999998,Both,Critical,Late,Priority operations intervention,P3
7ceefd4f41f12d8806ac52ee4dc49f95,2018-01-05,14,10,127.74,Both,Critical,On Time,Priority operations intervention,P3
c17d3d6c480b09300d8daa2eb502d060,2018-06-20,6,15,127.66,Both,Critical,On Time,Priority operations intervention,P3
001ab0a7578dd66cd4b0a71f5b6e1e41,2017-12-27,1,20,127.55999999999999,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
4877379c51fc3c3826e6a62427675966,2018-03-02,3,18,127.53999999999999,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
4f72abdcedf8185382214a227cdb9e9b,2018-02-12,14,17,127.53,Both,Critical,On Time,Priority operations intervention,P3
64f48f241745bab48e95cbfddef88351,2018-02-16,3,18,127.53,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
f8355c46f4d1be555ecad989a0d0c143,2018-01-15,2,33,127.53,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
72aeedf3697d876659fb6711fb171b26,2018-06-03,2,15,127.52,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
1323da2fac3c4ba9cee60f86d170f816,2018-07-09,2,48,127.50999999999999,Carrier,Critical,Late,Carrier escalation + ETA review,P3
8a4b6a61039b6aed2d1271fccce923c6,2017-11-29,1,15,127.48,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
d8477e03a0b0c97723a5221b2044f68e,2018-07-15,1,15,127.46,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
ed6276997e362e1ac151005a739fd684,2018-01-16,3,38,127.45,Carrier,Critical,Late,Carrier escalation + ETA review,P3
c3172e32bc52d8dde2aa5c6cb36cddfd,2018-01-24,2,35,127.45,Carrier,Critical,Late,Carrier escalation + ETA review,P3
9b95b783cb4d875bbdaec597fcfc0f74,2018-03-22,7,18,127.44999999999999,Both,Critical,On Time,Priority operations intervention,P3
09d6c2dd8c08336a2cbd1c449a2ef158,2018-02-03,3,15,127.43,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
84b9c4e0d6fa518c27bacb0b602b028c,2018-03-13,2,30,127.41999999999999,Carrier,Critical,Late,Carrier escalation + ETA review,P3
18709eaac22345a27e1027cd4900b554,2018-08-09,11,9,127.36,Both,Critical,Late,Priority operations intervention,P3
c05a45e107ce04b5439d590f79acf195,2018-03-05,2,22,127.33,Carrier,Critical,Late,Carrier escalation + ETA review,P3
45881387721786e660460cd8bfcb2010,2018-04-16,2,22,127.31,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
581ef4e5af5c7bbdcd26579839290635,2017-11-18,4,16,127.3,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
2ebedf24a4ee36078226242023978247,2017-12-05,2,34,127.3,Carrier,Critical,Late,Carrier escalation + ETA review,P3
7ff63764a6de6e9a5fde1c76cf5650a7,2017-06-12,18,19,127.22999999999999,Both,Critical,Late,Priority operations intervention,P3
3c20f6cdfc62556d4c0ee421cbff6d76,2017-06-03,2,24,127.22,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
7f2f85c505ae0a210577c5c65ad4e65b,2017-06-05,1,21,127.22,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
cd7872c2e8a4aedd31e308e5005b220d,2018-04-19,1,19,127.22,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
7c11eb6e7bdbdf76e17fd6cf7e1eec53,2018-03-14,1,39,127.21000000000001,Carrier,Critical,Late,Carrier escalation + ETA review,P3
287ef6e54574f46625b43dc4c5d5078b,2018-01-09,13,11,127.2,Both,Critical,On Time,Priority operations intervention,P3
11f97a9967bb081adb9883460c71e845,2017-09-19,0,16,127.19999999999999,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
b769eb33d511dc1b52b8c6d45522a101,2018-01-10,5,31,127.17,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
45d40c41efa3e7f0603b753465305bab,2017-07-24,23,12,127.16,Both,Critical,Late,Priority operations intervention,P3
91b672da38fda8fcd61163ab133f7fe0,2017-10-18,5,16,127.11000000000001,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
2b766b959bb75e5cfef89489c1f26c6c,2017-10-06,3,16,127.11000000000001,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
ad2366f215c672f85bfba7336350ee8b,2018-01-04,1,17,127.06,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
89739437b72ddcc97ca62d9ce338d0fd,2018-02-14,2,49,127.05,Carrier,Critical,Late,Carrier escalation + ETA review,P3
9c4d23ed96872c52ce913a212b38a54c,2018-04-05,2,28,127.05,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
0aaab3c070a479ff8654a14d13ea750a,2017-06-14,7,20,127.02,Both,Critical,On Time,Priority operations intervention,P3
a7e3060436ba43bda8a76ac20cb33c5b,2017-07-09,2,15,127.02,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
dc771d8720de3625596eb0b0fa043528,2017-11-14,8,26,127.01,Both,Critical,Late,Priority operations intervention,P3
ff9c2c99255c1843bf2fa114e7e35569,2017-04-14,4,22,127.00999999999999,Carrier,Critical,Late,Carrier escalation + ETA review,P3
23fb82faac9266fd7373286d1d2fc02a,2017-11-24,14,4,126.99,Seller,Critical,Late,Seller follow-up,P3
2c7e89e493d79a803615950d27017f1f,2017-11-24,12,5,126.99,Seller,Critical,Late,Seller follow-up,P3
82721df8ff0f0ce187f64c59238e585b,2017-04-17,1,15,126.94999999999999,Carrier,Critical,On Time,Carrier escalation + ETA review,P3
6c5eb0920626d3ff5588d03d6f2d4936,2018-03-15,4,45,126.94,Carrier,Critical,Late,Carrier escalation + ETA review,P3
e247c295703844ab1b844311e25046a5,2018-03-05,2,41,126.94,Carrier,Critical,Late,Carrier escalation + ETA review,P3
5545be5d02a0d70d1e9b038bf1a5acd7,2018-03-04,16,9,126.92,Both,Critical,Late,Priority operations intervention,P3
